NU_ANO,CO_UF_ESCOLA,SG_UF_ESCOLA,CO_MUNICIPIO_ESCOLA,NO_MUNICIPIO_ESCOLA,CO_ESCOLA_EDUCACENSO,NO_ESCOLA_EDUCACENSO,TP_DEPENDENCIA_ADM_ESCOLA,TP_LOCALIZACAO_ESCOLA,NU_MATRICULAS,NU_PARTICIPANTES_NEC_ESP,NU_PARTICIPANTES,NU_TAXA_PARTICIPACAO,NU_MEDIA_CN,NU_MEDIA_CH,NU_MEDIA_LP,NU_MEDIA_MT,NU_MEDIA_RED,NU_MEDIA_OBJ,NU_MEDIA_TOT,INSE,PC_FORMACAO_DOCENTE,NU_TAXA_PERMANENCIA,NU_TAXA_APROVACAO,NU_TAXA_REPROVACAO,NU_TAXA_ABANDONO,PORTE_ESCOLA
2009,24,RN,2405801,João Câmara,24038288,EE FCO DE ASSIS BITTENCOURT 1 2 G,2,1,301,,93,30.9,440.88,443.02,436.05,454.13,519.1,,,,,,55.5,13.7,30.8,Maior que 90 alunos
2010,24,RN,2405801,João Câmara,24038288,EE FCO DE ASSIS BITTENCOURT 1 2 G,2,1,238,,97,40.8,458.53,523.91,493.09,454.36,574.46,,,,,,62.5,16.6,20.9,Maior que 90 alunos
2015,24,RN,2405801,João Câmara,24038288,EE FCO DE ASSIS BITTENCOURT 1 2 G,2,1,254,0.0,131,51.57,438.95,513.67,458.77,410.86,477.4,,,Grupo 1,51.8,74.81,66.3,33.6,0.1,Maior que 90 alunos
2009,24,RN,2408805,Parazinho,24038920,EE SEN JESSE PINTO FREIRE ENS DE 2 GRAU,2,1,84,,17,20.2,421.48,442.97,428.46,449.9,504.41,,,,,,66.4,3.7,29.9,De 61 a 90 alunos
2010,24,RN,2408805,Parazinho,24038920,EE SEN JESSE PINTO FREIRE ENS DE 2 GRAU,2,1,68,,10,14.7,442.05,487.7,447.47,423.43,,,,,,,68.9,1.4,29.7,De 61 a 90 alunos
2009,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,138,,19,13.8,428.18,408.54,407.27,431.03,472.37,,,,,,77.2,1.9,20.9,Maior que 90 alunos
2010,24,RN,2410108,Poço Branco,24039080,EE ESTUDANTE JOSE FRANCISCO FILHO 1 E 2 GRAUS,2,1,129,,25,19.4,403.12,447.78,422.58,410.25,502.27,,,,,,76.6,1.3,22.1,Maior que 90 alunos
2009,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,48,,15,31.3,439.51,451.04,449.29,472.67,536.67,,,,,,87.7,4.9,7.4,De 31 a 60 alunos
2010,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,40,,23,57.5,452.12,528.78,497.27,471.34,598.91,,,,,,86.1,0.6,13.3,De 31 a 60 alunos
2011,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,46,,23,50.0,415.53,439.3,471.71,477.56,476.52,,,,,,85.0,3.1,11.9,De 31 a 60 alunos
2012,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,45,,26,57.78,448.78,487.39,467.98,458.02,507.69,,,,,,92.1,3.9,4.0,De 31 a 60 alunos
2014,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,55,0.0,36,65.45,443.6,505.86,464.11,423.63,476.67,,,,41.1,94.44,88.3,1.2,10.5,De 31 a 60 alunos
2015,24,RN,2401503,Barcelona,24039357,EE PROF TERTULIANO P FILHO ENS I 2G,2,1,42,0.0,30,71.43,426.45,522.87,448.22,411.05,522.0,,,Grupo 2,36.5,100.0,88.7,4.0,7.3,De 31 a 60 alunos
2009,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA A DE SOUZA ENS FUND E MEDIO,2,1,137,,36,26.3,430.34,431.37,434.11,457.87,530.56,,,,,,66.6,9.9,23.5,Maior que 90 alunos
2010,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA ARIOENE DE SOUZA ENSINO FUNDAMENTAL E MEDIO,2,1,142,,42,29.6,429.84,478.5,447.73,422.53,554.05,,,,,,75.5,3.2,21.3,Maior que 90 alunos
2014,24,RN,2402105,Campo Redondo,24039632,EE PROF MARIA ARIOENE DE SOUZA ENSINO MEDIO,2,1,109,0.0,56,51.38,429.27,483.11,444.45,409.74,363.93,,,,35.0,94.64,67.2,15.4,17.4,Maior que 90 alunos
2009,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MEDIO,2,1,42,,15,35.7,471.12,485.87,461.93,463.74,505.36,,,,,,64.7,9.8,25.5,De 31 a 60 alunos
2010,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MEDIO,2,1,50,,12,24.0,444.01,487.18,442.53,453.73,610.42,,,,,,80.2,6.6,13.2,De 31 a 60 alunos
2012,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MEDIO,2,1,30,,15,50.0,427.93,466.33,429.49,392.07,450.67,,,,,,69.7,4.6,25.7,De 1 a 30 alunos
2013,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MEDIO,2,1,29,0.0,18,62.07,441.38,495.88,455.8,461.11,478.89,,,,59.7,,71.8,6.4,21.8,De 1 a 30 alunos
2014,24,RN,2402808,Coronel Ezequiel,24039950,EE JOSE JOAQUIM ENSINO FUNDAMENTAL E MEDIO,2,1,52,0.0,29,55.77,445.71,512.66,474.7,420.37,371.03,,,,58.8,86.21,82.6,17.4,0.0,De 31 a 60 alunos
2009,24,RN,2405009,Jaçanã,24040207,EE PROFª TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,112,,53,47.3,459.67,457.29,457.41,460.49,583.17,,,,,,73.7,4.3,22.0,Maior que 90 alunos
2010,24,RN,2405009,Jaçanã,24040207,EE PROFª TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,91,,55,49.3,448.95,492.54,468.44,441.67,580.19,,,,,,89.5,0.3,10.2,Maior que 90 alunos
2012,24,RN,2405009,Jaçanã,24040207,EE PROFESSORA TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,88,,67,76.14,434.56,482.44,443.18,450.71,514.03,,,,,,90.2,3.8,6.0,De 61 a 90 alunos
2013,24,RN,2405009,Jaçanã,24040207,EE PROFESSORA TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,79,0.0,45,56.96,441.77,475.33,458.2,471.5,527.11,,,,69.3,,88.8,9.1,2.1,De 61 a 90 alunos
2014,24,RN,2405009,Jaçanã,24040207,EE PROFESSORA TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,56,0.0,29,51.79,465.12,510.58,491.84,436.47,457.93,,,,76.9,86.21,80.2,17.5,2.3,De 31 a 60 alunos
2015,24,RN,2405009,Jaçanã,24040207,EE PROFESSORA TEREZINHA CAROLINO DE SOUZA - ENSINO FUNDAMENTAL E MEDIO,2,1,84,0.0,46,54.76,444.25,511.35,454.8,408.86,529.57,,,Grupo 2,75.6,89.13,84.6,12.7,2.7,De 61 a 90 alunos
2009,24,RN,2405405,Japi,24040444,EE SEVERINA PONTES DE MEDEIROS ENS 2 GR,2,1,60,,14,23.3,392.36,420.06,395.91,429.36,483.93,,,,,,79.7,1.7,18.6,De 31 a 60 alunos
2010,24,RN,2405405,Japi,24040444,EE SEVERINA PONTES DE MEDEIROS ENS 2 GR,2,1,89,,30,33.7,413.58,455.83,395.88,400.84,491.38,,,,,,77.9,1.6,20.5,De 61 a 90 alunos
2010,24,RN,2406403,Lagoa de Velhos,24040843,EE PREF JOAO EVANGELISTA ENS 1 GRAU,2,1,34,,10,29.4,466.83,489.96,492.72,450.74,542.5,,,,,,52.6,21.1,26.3,De 31 a 60 alunos
2013,24,RN,2406403,Lagoa de Velhos,24040843,EE PREF JOAO EVANGELISTA ENS 1 GRAU,2,1,21,0.0,12,57.14,459.11,473.98,459.48,475.09,538.33,,,,25.0,,68.2,17.2,14.6,De 1 a 30 alunos
2015,24,RN,2406403,Lagoa de Velhos,24040843,EE PREF JOAO EVANGELISTA ENSINO FUNDAMENTAL E MEDIO,2,1,37,0.0,24,64.86,418.84,493.3,449.38,426.46,522.5,,,Grupo 2,21.4,95.83,48.3,36.2,15.5,De 31 a 60 alunos
2009,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,47,,17,36.2,434.42,440.61,453.69,458.11,607.35,,,,,,60.0,6.3,33.7,De 31 a 60 alunos
2010,24,RN,2406809,Lajes Pintadas,24040983,EE VIRGILIO FURTADO 1 E 2 GRAUS,2,1,48,,21,43.8,425.49,487.8,428.71,421.45,534.52,,,,,,65.1,3.4,31.5,De 31 a 60 alunos
2009,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 GRAU,2,1,28,,14,50.0,418.23,431.26,425.51,424.24,476.79,,,,,,61.3,12.7,26.0,De 1 a 30 alunos
2010,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 E 2 GRAU,2,1,31,,15,31.5,434.17,458.77,437.25,443.34,546.67,,,,,,60.7,6.9,32.4,De 31 a 60 alunos
2012,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 E 2 GRAU,2,1,23,,15,65.22,427.66,439.78,443.99,406.05,480.0,,,,,,66.7,5.7,27.6,De 1 a 30 alunos
2013,24,RN,2407906,Monte das Gameleiras,24041211,ESC EST FELISMINO J DA COSTA ENS 1 E 2 GRAU,2,1,34,0.0,17,50.0,447.44,448.62,427.23,460.99,434.12,,,,24.3,,85.8,4.7,9.5,De 31 a 60 alunos
2015,24,RN,2411106,Ruy Barbosa,24041351,EE RUI BARBOSA ENSINO FUNDAMENTAL E MEDIO,2,1,42,0.0,24,57.14,440.68,493.34,443.23,415.92,439.17,,,Grupo 2,43.5,95.83,70.7,11.4,17.9,De 31 a 60 alunos
2009,24,RN,2411205,Santa Cruz,24041610,EE JOAO FERREIRA DE SOUZA ENS FUNDAMENTAL E MEDIO,2,1,53,,10,18.9,429.55,394.17,368.3,432.41,335.0,,,,,,59.6,6.7,33.7,De 31 a 60 alunos
2010,24,RN,2411205,Santa Cruz,24041610,EE JOAO FERREIRA DE SOUZA ENS FUNDAMENTAL E MEDIO,2,1,72,,17,23.6,413.24,475.06,438.92,425.84,508.33,,,,,,72.7,8.9,18.4,De 61 a 90 alunos
2009,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,125,,55,44.0,429.48,422.65,415.03,448.44,523.18,,,,,,60.1,3.9,36.0,Maior que 90 alunos
2010,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUD E MEDIO,2,1,83,,35,42.2,425.88,472.2,430.25,426.05,501.72,,,,,,64.1,6.4,29.5,De 61 a 90 alunos
2013,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUNDAMENTAL E MEDIO,2,1,77,0.0,45,58.44,430.32,483.09,454.34,439.58,440.0,,,,42.1,,68.6,13.2,18.2,De 61 a 90 alunos
2014,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUNDAMENTAL E MEDIO,2,1,82,0.0,46,56.1,430.81,490.63,452.62,411.66,385.65,,,,52.7,80.43,68.7,6.7,24.6,De 61 a 90 alunos
2015,24,RN,2411205,Santa Cruz,24041629,EE JOSE B CAVALCANTI ENSINO FUNDAMENTAL E MEDIO,2,1,22,1.0,16,72.73,453.85,517.29,488.48,434.26,485.0,,,Grupo 1,57.3,75.0,72.9,9.0,18.1,De 1 a 30 alunos
2009,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,220,,106,48.2,441.06,450.29,445.33,446.45,518.45,,,,,,62.0,13.5,24.5,Maior que 90 alunos
2010,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,202,,84,41.6,463.14,498.79,475.5,460.62,558.95,,,,,,67.7,15.7,16.6,Maior que 90 alunos
2011,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,243,,127,52.26,428.62,443.0,498.98,457.89,452.76,,,,,,70.7,6.8,22.5,Maior que 90 alunos
2012,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,186,,111,59.68,420.6,472.46,439.29,419.74,449.73,,,,,,72.1,12.1,15.8,Maior que 90 alunos
2013,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,253,1.0,151,59.68,434.36,466.42,444.39,449.3,442.91,,,,64.4,,73.0,12.5,14.5,Maior que 90 alunos
2014,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,226,0.0,124,54.87,437.77,495.92,466.19,422.01,370.16,,,,66.5,64.52,70.6,10.1,19.3,Maior que 90 alunos
2015,24,RN,2411205,Santa Cruz,24041637,EE PROF FCO DE ASSIS D RIBEIRO ENS FUND E MEDIO,2,1,227,3.0,152,66.96,436.54,516.67,472.91,422.47,486.99,,,Grupo 2,62.7,78.29,69.6,14.3,16.1,Maior que 90 alunos
2009,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,45,,32,71.1,541.63,516.05,524.91,510.71,645.31,,,,,,95.6,3.7,0.7,De 31 a 60 alunos
2010,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,42,,35,83.3,531.14,554.01,547.87,552.4,639.71,,,,,,93.2,5.1,1.7,De 31 a 60 alunos
2011,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,39,,34,87.18,508.29,515.74,556.12,586.12,580.59,,,,,,90.4,6.1,3.5,De 31 a 60 alunos
2012,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,33,,32,96.97,516.13,565.46,510.24,571.44,574.38,,,,,,93.8,6.2,0.0,De 31 a 60 alunos
2013,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,37,0.0,35,94.59,481.85,535.67,498.7,522.49,543.43,,,,39.5,,95.7,2.2,2.1,De 31 a 60 alunos
2014,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,23,0.0,22,95.65,496.32,536.73,526.28,484.91,545.45,,,,50.0,90.91,92.5,7.5,0.0,De 1 a 30 alunos
2015,24,RN,2411205,Santa Cruz,24042412,COLEGIO IESC LTDA,4,1,20,0.0,18,90.0,486.74,574.73,507.97,520.01,576.67,,,Grupo 3,47.2,83.33,87.3,12.7,0.0,De 1 a 30 alunos
2009,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA L DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,58,,20,34.5,423.88,408.77,410.72,461.93,500.0,,,,,,61.0,13.3,25.7,De 31 a 60 alunos
2010,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA LIDIA DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,44,,19,43.2,452.57,504.15,455.25,454.11,570.83,,,,,,68.8,8.8,22.4,De 31 a 60 alunos
2015,24,RN,2411700,São Bento do Trairí,24042528,EE PROF MARIA LIDIA DA SILVA ENS FUNDAMENTAL E MEDIO,2,1,30,0.0,18,60.0,439.51,540.06,466.51,425.82,488.89,,,Grupo 2,25.0,66.67,68.3,17.9,13.8,De 1 a 30 alunos
2009,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,125,,29,17.0,425.1,456.0,434.28,448.5,479.31,,,,,,78.8,0.2,21.0,Maior que 90 alunos
2010,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,116,,47,29.9,407.25,457.67,422.08,421.72,526.74,,,,,,77.5,3.4,19.1,Maior que 90 alunos
2015,24,RN,2412302,São José do Campestre,24042757,EE DIOGENES DA CUNHA LIMA ENS 1 E 2 GRA,2,1,116,0.0,63,54.31,421.68,499.41,445.55,414.19,450.48,,,Grupo 1,39.4,92.06,67.9,16.7,15.4,Maior que 90 alunos
2009,24,RN,2412906,São Tomé,24043117,ESCOLA ESTADUAL AMARO CAVALCANTE ENSINO FUNDAMENTAL E MEDIO,2,1,134,,40,26.4,422.01,403.17,427.61,434.08,517.5,,,,,,77.6,9.7,12.7,Maior que 90 alunos
2010,24,RN,2412906,São Tomé,24043117,ESCOLA ESTADUAL AMARO CAVALCANTE ENSINO FUNDAMENTAL E MEDIO,2,1,91,,44,37.1,436.09,480.7,455.56,423.34,531.4,,,,,,86.0,4.1,9.9,Maior que 90 alunos
2014,24,RN,2412906,São Tomé,24043117,ESCOLA ESTADUAL AMARO CAVALCANTI ENSINO FUNDAMENTAL E MEDIO,2,1,114,0.0,66,57.89,430.7,483.25,457.68,400.56,379.7,,,,54.6,83.33,86.0,4.6,9.4,Maior que 90 alunos
2009,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,69,,18,26.1,459.48,460.78,477.77,454.51,547.22,,,,,,82.1,0.9,17.0,De 61 a 90 alunos
2010,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,59,,31,52.5,439.02,458.81,451.36,419.95,546.0,,,,,,79.6,1.4,19.0,De 31 a 60 alunos
2013,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,38,0.0,24,63.16,442.06,486.66,480.93,490.84,508.33,,,,27.5,,76.8,5.0,18.2,De 31 a 60 alunos
2014,24,RN,2413300,Serra de São Bento,24043826,ESC EST PROF J TORRES ENS 1 E 2 GRAUS,2,1,56,0.0,32,57.14,449.58,501.56,475.52,428.58,403.13,,,,30.7,84.38,73.9,5.3,20.8,De 31 a 60 alunos
2010,24,RN,2413706,Sítio Novo,24044040,EE JOSE NUNES DE CARVALHO - ENS MEDIO,2,1,65,,16,24.6,412.33,445.87,416.9,394.73,476.92,,,,,,76.3,0.8,22.9,De 61 a 90 alunos
2009,24,RN,2414001,Tangará,24044334,EE PREF JOAO ATAIDE DE MELO ENS1º E 2º GRAUS,2,1,183,,63,34.4,447.76,435.23,434.48,452.88,550.79,,,,,,74.5,5.7,19.8,Maior que 90 alunos
2010,24,RN,2414001,Tangará,24044334,EE PREF JOAO ATAIDE DE MELO ENS1º E 2º GRAUS,2,1,176,,76,43.2,417.08,470.72,435.7,424.31,548.94,,,,,,75.3,5.9,18.8,Maior que 90 alunos
2009,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,89,,24,24.8,433.3,442.42,420.18,412.35,507.29,,,,,,88.9,0.9,10.2,De 61 a 90 alunos
2010,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,144,,54,31.8,422.72,464.44,434.24,433.48,535.0,,,,,,80.6,7.0,12.4,Maior que 90 alunos
2012,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,73,,46,63.01,440.93,476.12,449.92,439.11,466.09,,,,,,83.6,10.2,6.2,De 61 a 90 alunos
2013,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,71,0.0,40,56.34,419.96,459.81,438.49,449.21,464.0,,,,68.6,,83.3,15.6,1.1,De 61 a 90 alunos
2014,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,87,0.0,50,57.47,439.48,497.8,471.86,431.0,375.2,,,,66.7,98.0,78.8,17.1,4.1,De 61 a 90 alunos
2015,24,RN,2401701,Bom Jesus,24044709,EE JOAO ALVES DE MELO ENS DE 2 GRAU,2,1,85,0.0,49,57.65,441.03,520.43,455.53,412.76,440.41,,,Grupo 2,60.2,83.67,77.6,21.5,0.9,De 61 a 90 alunos
2009,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,106,,32,27.0,429.04,426.29,438.07,460.26,491.41,,,,,,81.9,2.5,15.6,Maior que 90 alunos
2010,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,126,,44,30.7,412.76,486.48,451.37,442.72,520.83,,,,,,84.5,3.7,11.8,Maior que 90 alunos
2013,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,100,1.0,63,63.0,442.71,469.81,440.66,450.97,446.67,,,,63.4,,87.0,4.1,8.9,Maior que 90 alunos
2014,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,153,1.0,83,54.25,448.19,505.38,469.15,414.13,380.24,,,,57.9,90.36,78.0,7.3,14.7,Maior que 90 alunos
2015,24,RN,2401800,Brejinho,24044970,ESC EST JOSE LUCIO RIBEIRO ENS 2 GRAU,2,1,148,0.0,84,56.76,439.06,513.51,453.99,418.54,498.81,,,Grupo 1,56.0,90.48,79.9,3.6,16.5,Maior que 90 alunos
2009,24,RN,2404606,Ielmo Marinho,24045179,EE IELMO MARINHO ENS DE 1 E 2 GRAUS,2,1,132,,20,15.2,447.85,423.5,422.86,451.86,463.75,,,,,,85.1,0.2,14.7,Maior que 90 alunos
2010,24,RN,2404606,Ielmo Marinho,24045179,EE IELMO MARINHO ENS DE 1 E 2 GRAUS,2,1,92,,17,18.5,428.05,458.46,440.88,401.05,545.0,,,,,,91.0,0.3,8.7,Maior que 90 alunos
2010,24,RN,2405306,Januário Cicco,24045535,ESC EST MARIA DO ROSARIO BEZERRA,2,1,114,,11,9.6,403.94,446.34,421.05,396.73,530.0,,,,,,73.5,0.2,26.3,Maior que 90 alunos
2009,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,60,,11,13.3,426.55,463.63,461.79,489.75,506.82,,,,,,79.8,1.4,18.8,De 31 a 60 alunos
2010,24,RN,2406205,Lagoa d'Anta,24045802,ESC EST ANTONIA GUEDES MARTINS,2,1,77,,32,31.3,419.56,473.49,442.98,436.43,499.14,,,,,,82.9,0.7,16.4,De 61 a 90 alunos
2009,24,RN,2406304,Lagoa de Pedras,24045926,ESC EST JOAO TOMAS NETO ENSINO DE 1 E 2 GRAUS,2,1,98,,11,11.2,446.2,422.95,438.28,453.48,447.5,,,,,,77.7,3.8,18.5,Maior que 90 alunos
2010,24,RN,2406304,Lagoa de Pedras,24045926,ESC EST JOAO TOMAS NETO ENSINO DE 1 E 2 GRAUS,2,1,60,,14,23.3,416.68,451.11,428.92,403.29,545.83,,,,,,78.9,1.0,20.1,De 31 a 60 alunos
2013,24,RN,2406304,Lagoa de Pedras,24045926,ESC EST JOAO TOMAS NETO ENSINO DE 1 E 2 GRAUS,2,1,87,0.0,54,62.07,425.37,441.62,421.9,434.19,356.3,,,,42.3,,80.8,6.7,12.5,De 61 a 90 alunos
2009,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,172,,28,16.3,419.37,434.1,432.9,448.95,534.82,,,,,,81.4,3.0,15.6,Maior que 90 alunos
2010,24,RN,2407807,Monte Alegre,24046361,EE PROF GASPAR ENS DE 1 E 2 GRAUS,2,1,219,,25,11.4,414.88,476.5,448.44,425.12,487.5,,,,,,80.1,2.6,17.3,Maior que 90 alunos
2009,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SRA DO CARMO,4,1,34,,28,82.4,517.47,523.31,500.23,526.67,614.29,,,,,,94.8,5.2,0.0,De 31 a 60 alunos
2010,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,4,1,48,,38,79.2,491.06,539.27,509.37,484.13,625.66,,,,,,93.8,6.2,0.0,De 31 a 60 alunos
2011,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,4,1,33,,25,75.76,469.74,501.54,529.36,529.03,614.4,,,,,,93.1,5.5,1.4,De 31 a 60 alunos
2013,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,4,1,27,0.0,26,96.3,510.8,560.39,518.1,563.79,599.23,,,,55.9,,95.7,4.3,0.0,De 1 a 30 alunos
2014,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,4,1,26,1.0,24,92.31,478.34,545.36,513.37,494.13,525.0,,,,52.9,41.67,98.8,1.2,0.0,De 1 a 30 alunos
2015,24,RN,2408300,Nova Cruz,24046710,COLEGIO DE NOSSA SENHORA DO CARMO,4,1,25,0.0,25,100.0,491.52,536.53,498.56,493.0,558.4,,,Grupo 3,51.4,60.0,98.0,2.0,0.0,De 1 a 30 alunos
2014,24,RN,2408300,Nova Cruz,24046744,ESC EST DJALMA MARINHO ENSINO FUNDAMENTAL E MEDIO,2,1,38,0.0,23,60.53,448.13,523.97,492.17,426.03,431.3,,,,35.9,86.96,81.7,13.7,4.6,De 31 a 60 alunos
2015,24,RN,2408300,Nova Cruz,24046744,ESC EST DJALMA MARINHO ENSINO FUNDAMENTAL E MEDIO,2,1,41,0.0,26,63.41,421.61,524.07,455.28,407.29,516.92,,,Grupo 1,43.0,100.0,72.8,9.6,17.6,De 31 a 60 alunos
2009,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,2,1,315,,111,35.2,445.65,453.02,447.69,452.0,511.21,,,,,,73.9,7.5,18.6,Maior que 90 alunos
2010,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,2,1,295,,100,33.9,445.66,497.4,461.53,441.68,541.48,,,,,,67.5,8.1,24.4,Maior que 90 alunos
2013,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,2,1,207,0.0,105,50.72,429.61,467.02,439.49,452.58,428.76,,,,68.8,,67.0,5.7,27.3,Maior que 90 alunos
2014,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,2,1,201,0.0,119,59.2,436.87,495.04,466.43,413.61,399.79,,,,62.2,81.51,68.1,31.7,0.2,Maior que 90 alunos
2015,24,RN,2408300,Nova Cruz,24046817,ESCOLA ESTADUAL ROSA PIGNATARO ENSINO FUNDAMENTAL E MEDIO,2,1,184,0.0,116,63.04,434.52,511.3,460.59,413.93,481.03,,,Grupo 2,70.2,73.28,64.3,27.2,8.5,Maior que 90 alunos
2009,24,RN,2409100,Passa e Fica,24047341,ESC EST DE 1 E 2GRS DEP DJALMA A MARINHO,2,1,144,,74,51.4,427.44,449.44,425.46,450.09,584.59,,,,,,82.6,0.4,17.0,Maior que 90 alunos
